from,to
PERSON_0000000390,PERSON_0000000414
PERSON_0000000390,PERSON_0000000674
PERSON_0000000390,PERSON_0000000168
PERSON_0000000390,PERSON_0000000126
PERSON_0000000390,PERSON_0000000120
PERSON_0000000390,PERSON_0000000014
PERSON_0000000390,PERSON_0000000303
PERSON_0000000390,PERSON_0000000045
PERSON_0000000390,PERSON_0000000339
PERSON_0000000390,PERSON_0000000274
PERSON_0000000390,PERSON_0000000196
PERSON_0000000268,PERSON_0000000876
PERSON_0000000268,PERSON_0000000847
PERSON_0000000268,PERSON_0000000846
PERSON_0000000268,PERSON_0000000783
PERSON_0000000268,PERSON_0000000598
PERSON_0000000268,PERSON_0000000682
PERSON_0000000268,PERSON_0000000467
PERSON_0000000268,PERSON_0000000439
PERSON_0000000268,PERSON_0000000392
PERSON_0000000268,PERSON_0000000383
PERSON_0000000268,PERSON_0000000354
PERSON_0000000268,PERSON_0000000567
PERSON_0000000268,PERSON_0000000034
PERSON_0000000268,PERSON_0000000051
PERSON_0000000268,PERSON_0000000183
PERSON_0000000268,PERSON_0000000165
PERSON_0000000268,PERSON_0000000047
PERSON_0000000268,PERSON_0000000222
PERSON_0000000268,PERSON_0000000114
PERSON_0000000947,PERSON_0000000626
PERSON_0000000947,PERSON_0000000489
PERSON_0000000947,PERSON_0000000690
PERSON_0000000947,PERSON_0000000562
PERSON_0000000947,PERSON_0000000576
PERSON_0000000947,PERSON_0000000087
PERSON_0000000947,PERSON_0000000366
PERSON_0000000947,PERSON_0000000021
PERSON_0000000947,PERSON_0000000015
PERSON_0000000947,PERSON_0000000916
PERSON_0000000947,PERSON_0000000935
PERSON_0000000947,PERSON_0000000055
PERSON_0000000947,PERSON_0000000119
PERSON_0000000947,PERSON_0000000340
PERSON_0000000947,PERSON_0000000269
PERSON_0000000947,PERSON_0000000145
PERSON_0000000947,PERSON_0000000045
PERSON_0000000947,PERSON_0000000337
PERSON_0000000947,PERSON_0000000466
PERSON_0000000947,PERSON_0000000160
PERSON_0000000947,PERSON_0000000289
PERSON_0000000947,PERSON_0000000857
PERSON_0000000498,PERSON_0000000964
PERSON_0000000498,PERSON_0000000949
PERSON_0000000498,PERSON_0000000936
PERSON_0000000498,PERSON_0000000776
PERSON_0000000498,PERSON_0000000769
PERSON_0000000498,PERSON_0000000755
PERSON_0000000498,PERSON_0000000709
PERSON_0000000498,PERSON_0000000707
PERSON_0000000498,PERSON_0000000675
PERSON_0000000498,PERSON_0000000612
PERSON_0000000498,PERSON_0000000538
PERSON_0000000498,PERSON_0000000728
PERSON_0000000498,PERSON_0000000415
PERSON_0000000498,PERSON_0000000375
PERSON_0000000498,PERSON_0000000123
PERSON_0000000498,PERSON_0000000429
PERSON_0000000498,PERSON_0000000253
PERSON_0000000308,PERSON_0000000671
PERSON_0000000308,PERSON_0000000847
PERSON_0000000308,PERSON_0000000826
PERSON_0000000308,PERSON_0000000825
PERSON_0000000308,PERSON_0000000802
PERSON_0000000308,PERSON_0000000797
PERSON_0000000308,PERSON_0000000756
PERSON_0000000308,PERSON_0000000677
PERSON_0000000308,PERSON_0000000549
PERSON_0000000308,PERSON_0000000405
PERSON_0000000308,PERSON_0000000523
PERSON_0000000308,PERSON_0000000494
PERSON_0000000308,PERSON_0000000486
PERSON_0000000308,PERSON_0000000409
PERSON_0000000308,PERSON_0000000350
PERSON_0000000308,PERSON_0000000340
PERSON_0000000308,PERSON_0000000314
PERSON_0000000308,PERSON_0000000529
PERSON_0000000308,PERSON_0000000175
PERSON_0000000308,PERSON_0000000188
PERSON_0000000308,PERSON_0000000064
PERSON_0000000308,PERSON_0000000245
PERSON_0000000308,PERSON_0000000095
PERSON_0000000308,PERSON_0000000209
PERSON_0000000308,PERSON_0000000266
PERSON_0000000308,PERSON_0000000253
PERSON_0000000337,PERSON_0000000999
PERSON_0000000337,PERSON_0000000948
PERSON_0000000337,PERSON_0000000947
PERSON_0000000337,PERSON_0000000939
PERSON_0000000337,PERSON_0000000883
PERSON_0000000337,PERSON_0000000860
PERSON_0000000337,PERSON_0000000791
PERSON_0000000337,PERSON_0000000749
PERSON_0000000337,PERSON_0000000712
PERSON_0000000337,PERSON_0000000560
PERSON_0000000337,PERSON_0000000502
PERSON_0000000337,PERSON_0000000473
PERSON_0000000337,PERSON_0000000466
PERSON_0000000337,PERSON_0000000286
PERSON_0000000337,PERSON_0000000290
PERSON_0000000337,PERSON_0000000283
PERSON_0000000337,PERSON_0000000310
PERSON_0000000739,PERSON_0000000900
PERSON_0000000739,PERSON_0000000861
PERSON_0000000739,PERSON_0000000903
PERSON_0000000739,PERSON_0000000857
PERSON_0000000739,PERSON_0000000791
PERSON_0000000739,PERSON_0000000745
PERSON_0000000739,PERSON_0000000800
PERSON_0000000739,PERSON_0000000107
PERSON_0000000739,PERSON_0000000402
PERSON_0000000739,PERSON_0000000697
PERSON_0000000739,PERSON_0000000204
PERSON_0000000739,PERSON_0000000655
PERSON_0000000739,PERSON_0000000487
PERSON_0000000739,PERSON_0000000161
PERSON_0000000739,PERSON_0000000355
PERSON_0000000739,PERSON_0000000218
PERSON_0000000739,PERSON_0000000635
PERSON_0000000739,PERSON_0000000686
PERSON_0000000739,PERSON_0000000468
PERSON_0000000739,PERSON_0000000291
PERSON_0000000739,PERSON_0000000674
PERSON_0000000739,PERSON_0000000443
PERSON_0000000739,PERSON_0000000045
PERSON_0000000441,PERSON_0000000975
PERSON_0000000441,PERSON_0000000878
PERSON_0000000441,PERSON_0000000789
PERSON_0000000441,PERSON_0000000732
PERSON_0000000441,PERSON_0000000675
PERSON_0000000441,PERSON_0000000662
PERSON_0000000441,PERSON_0000000591
PERSON_0000000441,PERSON_0000000575
PERSON_0000000441,PERSON_0000000573
PERSON_0000000441,PERSON_0000000551
PERSON_0000000441,PERSON_0000000454
PERSON_0000000441,PERSON_0000000187
PERSON_0000000441,PERSON_0000000352
PERSON_0000000441,PERSON_0000000074
PERSON_0000000441,PERSON_0000000126
PERSON_0000000441,PERSON_0000000095
PERSON_0000000441,PERSON_0000000186
PERSON_0000000441,PERSON_0000000309
PERSON_0000000441,PERSON_0000000434
PERSON_0000000441,PERSON_0000000400
PERSON_0000000441,PERSON_0000000173
PERSON_0000000785,PERSON_0000000798
PERSON_0000000785,PERSON_0000000873
PERSON_0000000785,PERSON_0000000927
PERSON_0000000785,PERSON_0000000981
PERSON_0000000785,PERSON_0000000644
PERSON_0000000785,PERSON_0000000121
PERSON_0000000785,PERSON_0000000160
PERSON_0000000785,PERSON_0000000063
PERSON_0000000785,PERSON_0000000481
PERSON_0000000785,PERSON_0000000012
PERSON_0000000785,PERSON_0000000477
PERSON_0000000785,PERSON_0000000638
PERSON_0000000785,PERSON_0000000172
PERSON_0000000785,PERSON_0000000452
PERSON_0000000785,PERSON_0000000250
PERSON_0000000785,PERSON_0000000146
PERSON_0000000785,PERSON_0000000071
PERSON_0000000785,PERSON_0000000351
PERSON_0000000780,PERSON_0000000788
PERSON_0000000780,PERSON_0000000886
PERSON_0000000780,PERSON_0000000970
PERSON_0000000780,PERSON_0000000983
PERSON_0000000780,PERSON_0000000639
PERSON_0000000780,PERSON_0000000066
PERSON_0000000780,PERSON_0000000570
PERSON_0000000780,PERSON_0000000423
PERSON_0000000780,PERSON_0000000375
PERSON_0000000780,PERSON_0000000510
PERSON_0000000780,PERSON_0000000129
PERSON_0000000780,PERSON_0000000663
PERSON_0000000780,PERSON_0000000186
PERSON_0000000780,PERSON_0000000727
PERSON_0000000780,PERSON_0000000228
PERSON_0000000780,PERSON_0000000778
PERSON_0000000780,PERSON_0000000515
PERSON_0000000780,PERSON_0000000396
PERSON_0000000780,PERSON_0000000314
PERSON_0000000780,PERSON_0000000383
PERSON_0000000780,PERSON_0000000281
PERSON_0000000780,PERSON_0000000119
PERSON_0000000580,PERSON_0000000855
PERSON_0000000580,PERSON_0000000971
PERSON_0000000580,PERSON_0000000924
PERSON_0000000580,PERSON_0000000873
PERSON_0000000580,PERSON_0000000779
PERSON_0000000580,PERSON_0000000639
PERSON_0000000580,PERSON_0000000726
PERSON_0000000580,PERSON_0000000679
PERSON_0000000580,PERSON_0000000581
PERSON_0000000580,PERSON_0000000733
PERSON_0000000580,PERSON_0000000143
PERSON_0000000580,PERSON_0000000426
PERSON_0000000580,PERSON_0000000329
PERSON_0000000580,PERSON_0000000216
PERSON_0000000580,PERSON_0000000032
PERSON_0000000580,PERSON_0000000348
PERSON_0000000580,PERSON_0000000466
PERSON_0000000580,PERSON_0000000016
PERSON_0000000580,PERSON_0000000113
PERSON_0000000580,PERSON_0000000284
PERSON_0000000580,PERSON_0000000559
PERSON_0000000580,PERSON_0000000496
PERSON_0000000577,PERSON_0000000906
PERSON_0000000577,PERSON_0000000860
PERSON_0000000577,PERSON_0000000994
PERSON_0000000577,PERSON_0000000764
PERSON_0000000577,PERSON_0000000707
PERSON_0000000577,PERSON_0000000838
PERSON_0000000577,PERSON_0000000372
PERSON_0000000577,PERSON_0000000394
PERSON_0000000577,PERSON_0000000421
PERSON_0000000577,PERSON_0000000192
PERSON_0000000577,PERSON_0000000362
PERSON_0000000577,PERSON_0000000500
PERSON_0000000577,PERSON_0000000037
PERSON_0000000577,PERSON_0000000395
PERSON_0000000577,PERSON_0000000160
PERSON_0000000836,PERSON_0000000845
PERSON_0000000836,PERSON_0000000991
PERSON_0000000836,PERSON_0000000678
PERSON_0000000836,PERSON_0000000597
PERSON_0000000836,PERSON_0000000238
PERSON_0000000836,PERSON_0000000723
PERSON_0000000836,PERSON_0000000332
PERSON_0000000836,PERSON_0000000163
PERSON_0000000836,PERSON_0000000799
PERSON_0000000836,PERSON_0000000158
PERSON_0000000836,PERSON_0000000188
PERSON_0000000836,PERSON_0000000640
PERSON_0000000836,PERSON_0000000197
PERSON_0000000836,PERSON_0000000092
PERSON_0000000836,PERSON_0000000691
PERSON_0000000836,PERSON_0000000120
PERSON_0000000836,PERSON_0000000567
PERSON_0000000934,PERSON_0000000951
PERSON_0000000934,PERSON_0000000399
PERSON_0000000934,PERSON_0000000596
PERSON_0000000934,PERSON_0000000648
PERSON_0000000934,PERSON_0000000912
PERSON_0000000934,PERSON_0000000108
PERSON_0000000934,PERSON_0000000718
PERSON_0000000934,PERSON_0000000353
PERSON_0000000934,PERSON_0000000144
PERSON_0000000934,PERSON_0000000627
PERSON_0000000934,PERSON_0000000459
PERSON_0000000934,PERSON_0000000626
PERSON_0000000934,PERSON_0000000706
PERSON_0000000934,PERSON_0000000445
PERSON_0000000934,PERSON_0000000020
PERSON_0000000934,PERSON_0000000294
PERSON_0000000934,PERSON_0000000801
PERSON_0000000934,PERSON_0000000807
PERSON_0000000934,PERSON_0000000743
PERSON_0000000934,PERSON_0000000859
PERSON_0000000934,PERSON_0000000288
PERSON_0000000934,PERSON_0000000761
PERSON_0000000934,PERSON_0000000875
PERSON_0000000383,PERSON_0000000942
PERSON_0000000383,PERSON_0000000812
PERSON_0000000383,PERSON_0000000780
PERSON_0000000383,PERSON_0000000767
PERSON_0000000383,PERSON_0000000624
PERSON_0000000383,PERSON_0000000460
PERSON_0000000383,PERSON_0000000395
PERSON_0000000383,PERSON_0000000387
PERSON_0000000383,PERSON_0000000473
PERSON_0000000383,PERSON_0000000351
PERSON_0000000383,PERSON_0000000048
PERSON_0000000383,PERSON_0000000021
PERSON_0000000383,PERSON_0000000258
PERSON_0000000383,PERSON_0000000119
PERSON_0000000383,PERSON_0000000268
PERSON_0000000383,PERSON_0000000356
PERSON_0000000928,PERSON_0000000937
PERSON_0000000928,PERSON_0000000958
PERSON_0000000928,PERSON_0000000977
PERSON_0000000928,PERSON_0000000638
PERSON_0000000928,PERSON_0000000132
PERSON_0000000928,PERSON_0000000261
PERSON_0000000928,PERSON_0000000300
PERSON_0000000928,PERSON_0000000220
PERSON_0000000928,PERSON_0000000857
PERSON_0000000928,PERSON_0000000221
PERSON_0000000928,PERSON_0000000263
PERSON_0000000928,PERSON_0000000711
PERSON_0000000928,PERSON_0000000686
PERSON_0000000928,PERSON_0000000751
PERSON_0000000928,PERSON_0000000852
PERSON_0000000928,PERSON_0000000468
PERSON_0000000928,PERSON_0000000569
PERSON_0000000928,PERSON_0000000038
PERSON_0000000928,PERSON_0000000050
PERSON_0000000928,PERSON_0000000084
PERSON_0000000928,PERSON_0000000089
PERSON_0000000928,PERSON_0000000908
PERSON_0000000928,PERSON_0000000115
PERSON_0000000928,PERSON_0000000069
PERSON_0000000973,PERSON_0000000716
PERSON_0000000973,PERSON_0000000001
PERSON_0000000973,PERSON_0000000838
PERSON_0000000973,PERSON_0000000611
PERSON_0000000973,PERSON_0000000460
PERSON_0000000973,PERSON_0000000688
PERSON_0000000973,PERSON_0000000144
PERSON_0000000973,PERSON_0000000835
PERSON_0000000973,PERSON_0000000608
PERSON_0000000973,PERSON_0000000448
PERSON_0000000973,PERSON_0000000701
PERSON_0000000973,PERSON_0000000568
PERSON_0000000973,PERSON_0000000805
PERSON_0000000973,PERSON_0000000694
PERSON_0000000973,PERSON_0000000471
PERSON_0000000200,PERSON_0000000995
PERSON_0000000200,PERSON_0000000968
PERSON_0000000200,PERSON_0000000921
PERSON_0000000200,PERSON_0000000792
PERSON_0000000200,PERSON_0000000752
PERSON_0000000200,PERSON_0000000698
PERSON_0000000200,PERSON_0000000760
PERSON_0000000200,PERSON_0000000573
PERSON_0000000200,PERSON_0000000545
PERSON_0000000200,PERSON_0000000495
PERSON_0000000200,PERSON_0000000468
PERSON_0000000200,PERSON_0000000301
PERSON_0000000200,PERSON_0000000616
PERSON_0000000200,PERSON_0000000108
PERSON_0000000200,PERSON_0000000102
PERSON_0000000200,PERSON_0000000031
PERSON_0000000200,PERSON_0000000109
PERSON_0000000200,PERSON_0000000068
PERSON_0000000544,PERSON_0000000809
PERSON_0000000544,PERSON_0000000782
PERSON_0000000544,PERSON_0000000951
PERSON_0000000544,PERSON_0000000939
PERSON_0000000544,PERSON_0000000778
PERSON_0000000544,PERSON_0000000619
PERSON_0000000544,PERSON_0000000656
PERSON_0000000544,PERSON_0000000726
PERSON_0000000544,PERSON_0000000605
PERSON_0000000544,PERSON_0000000562
PERSON_0000000544,PERSON_0000000258
PERSON_0000000544,PERSON_0000000046
PERSON_0000000544,PERSON_0000000280
PERSON_0000000544,PERSON_0000000215
PERSON_0000000544,PERSON_0000000452
PERSON_0000000544,PERSON_0000000362
PERSON_0000000544,PERSON_0000000016
PERSON_0000000544,PERSON_0000000182
PERSON_0000000544,PERSON_0000000155
PERSON_0000000544,PERSON_0000000485
PERSON_0000000544,PERSON_0000000005
PERSON_0000000544,PERSON_0000000513
PERSON_0000000544,PERSON_0000000033
PERSON_0000000544,PERSON_0000000436
PERSON_0000000544,PERSON_0000000136
PERSON_0000000544,PERSON_0000000500
PERSON_0000000544,PERSON_0000000029
PERSON_0000000333,PERSON_0000000989
PERSON_0000000333,PERSON_0000000968
PERSON_0000000333,PERSON_0000000958
PERSON_0000000333,PERSON_0000000932
PERSON_0000000333,PERSON_0000000894
PERSON_0000000333,PERSON_0000000782
PERSON_0000000333,PERSON_0000000622
PERSON_0000000333,PERSON_0000000547
PERSON_0000000333,PERSON_0000000536
PERSON_0000000333,PERSON_0000000440
PERSON_0000000333,PERSON_0000000770
PERSON_0000000333,PERSON_0000000688
PERSON_0000000333,PERSON_0000000160
PERSON_0000000333,PERSON_0000000051
PERSON_0000000333,PERSON_0000000136
PERSON_0000000333,PERSON_0000000068
PERSON_0000000333,PERSON_0000000022
PERSON_0000000333,PERSON_0000000322
PERSON_0000000333,PERSON_0000000229
PERSON_0000000333,PERSON_0000000190
PERSON_0000000612,PERSON_0000000948
PERSON_0000000612,PERSON_0000000907
PERSON_0000000612,PERSON_0000000768
PERSON_0000000612,PERSON_0000000719
PERSON_0000000612,PERSON_0000000901
PERSON_0000000612,PERSON_0000000655
PERSON_0000000612,PERSON_0000000651
PERSON_0000000612,PERSON_0000000635
PERSON_0000000612,PERSON_0000000627
PERSON_0000000612,PERSON_0000000662
PERSON_0000000612,PERSON_0000000332
PERSON_0000000612,PERSON_0000000475
PERSON_0000000612,PERSON_0000000489
PERSON_0000000612,PERSON_0000000072
PERSON_0000000612,PERSON_0000000311
PERSON_0000000612,PERSON_0000000098
PERSON_0000000612,PERSON_0000000586
PERSON_0000000612,PERSON_0000000283
PERSON_0000000612,PERSON_0000000195
PERSON_0000000612,PERSON_0000000101
PERSON_0000000612,PERSON_0000000498
PERSON_0000000518,PERSON_0000000642
PERSON_0000000518,PERSON_0000000665
PERSON_0000000518,PERSON_0000000697
PERSON_0000000518,PERSON_0000000803
PERSON_0000000518,PERSON_0000000966
PERSON_0000000518,PERSON_0000000992
PERSON_0000000518,PERSON_0000000295
PERSON_0000000518,PERSON_0000000234
PERSON_0000000518,PERSON_0000000432
PERSON_0000000518,PERSON_0000000387
PERSON_0000000518,PERSON_0000000013
PERSON_0000000518,PERSON_0000000256
PERSON_0000000518,PERSON_0000000423
PERSON_0000000518,PERSON_0000000052
PERSON_0000000838,PERSON_0000000986
PERSON_0000000838,PERSON_0000000871
PERSON_0000000838,PERSON_0000000910
PERSON_0000000838,PERSON_0000000930
PERSON_0000000838,PERSON_0000000973
PERSON_0000000838,PERSON_0000000995
PERSON_0000000838,PERSON_0000000569
PERSON_0000000838,PERSON_0000000367
PERSON_0000000838,PERSON_0000000595
PERSON_0000000838,PERSON_0000000519
PERSON_0000000838,PERSON_0000000529
PERSON_0000000838,PERSON_0000000682
PERSON_0000000838,PERSON_0000000131
PERSON_0000000838,PERSON_0000000708
PERSON_0000000838,PERSON_0000000129
PERSON_0000000838,PERSON_0000000772
PERSON_0000000838,PERSON_0000000183
PERSON_0000000838,PERSON_0000000577
PERSON_0000000838,PERSON_0000000724
PERSON_0000000838,PERSON_0000000707
PERSON_0000000838,PERSON_0000000731
PERSON_0000000838,PERSON_0000000220
PERSON_0000000420,PERSON_0000000949
PERSON_0000000420,PERSON_0000000988
PERSON_0000000420,PERSON_0000000942
PERSON_0000000420,PERSON_0000000940
PERSON_0000000420,PERSON_0000000841
PERSON_0000000420,PERSON_0000000809
PERSON_0000000420,PERSON_0000000497
PERSON_0000000420,PERSON_0000000933
PERSON_0000000420,PERSON_0000000118
PERSON_0000000420,PERSON_0000000195
PERSON_0000000420,PERSON_0000000097
PERSON_0000000420,PERSON_0000000119
PERSON_0000000420,PERSON_0000000165
PERSON_0000000420,PERSON_0000000233
PERSON_0000000420,PERSON_0000000192
PERSON_0000000420,PERSON_0000000246
PERSON_0000000420,PERSON_0000000300
PERSON_0000000420,PERSON_0000000331
PERSON_0000000420,PERSON_0000000134
PERSON_0000000767,PERSON_0000000771
PERSON_0000000767,PERSON_0000000840
PERSON_0000000767,PERSON_0000000877
PERSON_0000000767,PERSON_0000000976
PERSON_0000000767,PERSON_0000000995
PERSON_0000000767,PERSON_0000000224
PERSON_0000000767,PERSON_0000000752
PERSON_0000000767,PERSON_0000000658
PERSON_0000000767,PERSON_0000000349
PERSON_0000000767,PERSON_0000000154
PERSON_0000000767,PERSON_0000000435
PERSON_0000000767,PERSON_0000000754
PERSON_0000000767,PERSON_0000000508
PERSON_0000000767,PERSON_0000000383
PERSON_0000000767,PERSON_0000000039
PERSON_0000000767,PERSON_0000000696
PERSON_0000000767,PERSON_0000000475
PERSON_0000000767,PERSON_0000000519
PERSON_0000000767,PERSON_0000000637
PERSON_0000000767,PERSON_0000000107
PERSON_0000000767,PERSON_0000000179
PERSON_0000000767,PERSON_0000000497
PERSON_0000000767,PERSON_0000000274
PERSON_0000000767,PERSON_0000000317
PERSON_0000000767,PERSON_0000000423
PERSON_0000000767,PERSON_0000000141
PERSON_0000000767,PERSON_0000000404
PERSON_0000000978,PERSON_0000000995
PERSON_0000000978,PERSON_0000000347
PERSON_0000000978,PERSON_0000000745
PERSON_0000000978,PERSON_0000000097
PERSON_0000000978,PERSON_0000000687
PERSON_0000000978,PERSON_0000000680
PERSON_0000000978,PERSON_0000000662
PERSON_0000000978,PERSON_0000000630
PERSON_0000000978,PERSON_0000000961
PERSON_0000000978,PERSON_0000000116
PERSON_0000000978,PERSON_0000000922
PERSON_0000000978,PERSON_0000000070
PERSON_0000000978,PERSON_0000000124
PERSON_0000000978,PERSON_0000000769
PERSON_0000000976,PERSON_0000000284
PERSON_0000000976,PERSON_0000000005
PERSON_0000000976,PERSON_0000000462
PERSON_0000000976,PERSON_0000000421
PERSON_0000000976,PERSON_0000000499
PERSON_0000000976,PERSON_0000000524
PERSON_0000000976,PERSON_0000000237
PERSON_0000000976,PERSON_0000000906
PERSON_0000000976,PERSON_0000000530
PERSON_0000000976,PERSON_0000000591
PERSON_0000000976,PERSON_0000000179
PERSON_0000000976,PERSON_0000000767
PERSON_0000000976,PERSON_0000000021
PERSON_0000000976,PERSON_0000000643
PERSON_0000000976,PERSON_0000000429
PERSON_0000000976,PERSON_0000000418
PERSON_0000000976,PERSON_0000000824
PERSON_0000000976,PERSON_0000000641
PERSON_0000000049,PERSON_0000000716
PERSON_0000000049,PERSON_0000000718
PERSON_0000000049,PERSON_0000000771
PERSON_0000000049,PERSON_0000000967
PERSON_0000000049,PERSON_0000000931
PERSON_0000000049,PERSON_0000000986
PERSON_0000000049,PERSON_0000000687
PERSON_0000000049,PERSON_0000000883
PERSON_0000000049,PERSON_0000000550
PERSON_0000000049,PERSON_0000000848
PERSON_0000000049,PERSON_0000000517
PERSON_0000000049,PERSON_0000000455
PERSON_0000000049,PERSON_0000000406
PERSON_0000000049,PERSON_0000000347
PERSON_0000000049,PERSON_0000000542
PERSON_0000000049,PERSON_0000000313
PERSON_0000000049,PERSON_0000000267
PERSON_0000000049,PERSON_0000000173
PERSON_0000000049,PERSON_0000000146
PERSON_0000000049,PERSON_0000000025
PERSON_0000000597,PERSON_0000000892
PERSON_0000000597,PERSON_0000000999
PERSON_0000000597,PERSON_0000000937
